Country / territory of asylum/residence,Origin,Value
Czech Rep.,Lebanon,0
Czech Rep.,Lebanon,0
Czech Rep.,Liberia,0
Czech Rep.,Libya,8
Czech Rep.,Libya,9
Czech Rep.,Sri Lanka,0
Czech Rep.,Sri Lanka,14
Czech Rep.,Morocco,0
Czech Rep.,Morocco,0
Czech Rep.,Rep. of Moldova,13
Czech Rep.,Rep. of Moldova,25
Czech Rep.,The former Yugoslav Republic of Macedonia,0
Czech Rep.,Myanmar,0
Czech Rep.,Myanmar,160
Czech Rep.,Mongolia,0
Czech Rep.,Mongolia,0
Czech Rep.,Nigeria,9
Czech Rep.,Nigeria,13
Czech Rep.,Nepal,0
Czech Rep.,Nepal,0
Czech Rep.,Pakistan,8
Czech Rep.,Pakistan,20
Czech Rep.,Palestinian,0
Czech Rep.,Romania,81
Czech Rep.,Russian Federation,33
Czech Rep.,Russian Federation,319
Czech Rep.,Rwanda,0
Czech Rep.,Saudi Arabia,0
Czech Rep.,Sudan,17
Czech Rep.,Senegal,0
Czech Rep.,Sierra Leone,5
Czech Rep.,Somalia,22
Czech Rep.,Serbia and Kosovo (S/RES/1244 (1999)),9
Czech Rep.,Syrian Arab Rep.,38
Czech Rep.,Syrian Arab Rep.,365
Czech Rep.,Chad,0
Czech Rep.,Togo,6
Czech Rep.,Thailand,0
Czech Rep.,Tajikistan,0
Czech Rep.,Tajikistan,0
Czech Rep.,Turkmenistan,5
Czech Rep.,Tunisia,6
Czech Rep.,Tunisia,0
Czech Rep.,Turkey,18
Czech Rep.,Turkey,8
Czech Rep.,Uganda,0
Czech Rep.,Ukraine,186
Czech Rep.,Ukraine,444
Czech Rep.,Uzbekistan,9
Czech Rep.,Uzbekistan,99
Czech Rep.,Venezuela (Bolivarian Republic of),0
Czech Rep.,Viet Nam,44
Czech Rep.,Viet Nam,70
Czech Rep.,Stateless,9
Czech Rep.,Stateless,201
Czech Rep.,Stateless,1502
Czech Rep.,Various/Unknown,0
Czech Rep.,Various/Unknown,109
Czech Rep.,South Africa,0
Germany,Afghanistan,87321
Germany,Afghanistan,104385
Germany,Angola,317
Germany,Angola,803
Germany,Albania,4838
Germany,Albania,983
Germany,Andorra,0
Germany,United Arab Emirates,0
Germany,United Arab Emirates,27
Germany,Argentina,0
Germany,Argentina,14
Germany,Armenia,9030
Germany,Armenia,2038
Germany,Australia,0
Germany,Austria,0
Germany,Austria,0
Germany,Azerbaijan,6788
Germany,Azerbaijan,3313
Germany,Burundi,45
Germany,Burundi,90
Germany,Belgium,0
Germany,Belgium,6
Germany,Benin,271
Germany,Benin,73
Germany,Burkina Faso,224
Germany,Burkina Faso,72
Germany,Bangladesh,2393
Germany,Bangladesh,589
Germany,Bulgaria,13
Germany,Bulgaria,82
Germany,Bahrain,18
Germany,Bahrain,73
Germany,Bahamas,0
Germany,Bosnia and Herzegovina,963
Germany,Bosnia and Herzegovina,1478
Germany,Belarus,359
Germany,Belarus,179
Germany,Belize,0
Germany,Bolivia (Plurinational State of),8
Germany,Brazil,12
Germany,Brazil,32
Germany,Barbados,0
Germany,Bhutan,11
Germany,Bhutan,21
Germany,Botswana,0
Germany,Botswana,5
Germany,Central African Rep.,81
Germany,Central African Rep.,32
Germany,Canada,0
Germany,Canada,24
Germany,Switzerland,0
Germany,Chile,0
Germany,Chile,178
Germany,China,1186
Germany,China,1588
Germany,Côte d'Ivoire,2143
Germany,Côte d'Ivoire,339
Germany,Cameroon,2667
Germany,Cameroon,594
Germany,Dem. Rep. of the Congo,718
Germany,Dem. Rep. of the Congo,1594
Germany,Congo,119
Germany,Congo,249
Germany,Colombia,103
Germany,Colombia,67
Germany,Comoros,18
Germany,Comoros,0
Germany,Cabo Verde,0
Germany,Cabo Verde,0
Germany,Costa Rica,0
Germany,Cuba,113
Germany,Cuba,97
Germany,Czech Rep.,777
Germany,Djibouti,20
Germany,Djibouti,24
Germany,Dominican Rep.,5
Germany,Dominican Rep.,9
Germany,Algeria,1748
Germany,Algeria,524
Germany,Ecuador,0
Germany,Ecuador,12
Germany,Egypt,3038
Germany,Egypt,1798
Germany,Eritrea,6905
Germany,Eritrea,49253
Germany,Spain,39
Germany,Spain,17
Germany,Estonia,0
Germany,Ethiopia,7192
Germany,Ethiopia,4230
Germany,France,0
Germany,France,15
Germany,Gabon,33
Germany,Gabon,8
Germany,United Kingdom,5
Germany,United Kingdom,18
Germany,Georgia,4673
Germany,Georgia,502
Germany,Ghana,2218
Germany,Ghana,462
Germany,Guinea,5783
Germany,Guinea,1663
Germany,Gambia,8839
Germany,Gambia,558
Germany,Guinea-Bissau,294
Germany,Guinea-Bissau,75
Germany,Equatorial Guinea,11
Germany,Equatorial Guinea,22
Germany,Greece,0
Germany,Greece,48
Germany,Grenada,0
Germany,Guatemala,5
Germany,Guatemala,0
Germany,Guyana,0
Germany,Honduras,10
Germany,Honduras,49
Germany,Croatia,6
Germany,Croatia,311
Germany,Haiti,8
Germany,Haiti,16
Germany,Hungary,6
Germany,Hungary,259
Germany,Indonesia,17
Germany,Indonesia,12
Germany,India,1711
Germany,India,351
Germany,Ireland,0
Germany,Iran (Islamic Rep. of),17876
Germany,Iran (Islamic Rep. of),38262
Germany,Iraq,45672
Germany,Iraq,130640
Germany,Iceland,0
Germany,Israel,39
Germany,Israel,33
Germany,Italy,33
Germany,Italy,17
Germany,Jamaica,64
Germany,Jamaica,46
Germany,Jordan,389
Germany,Jordan,318
Germany,Japan,0
Germany,Japan,28
Germany,Kazakhstan,219
Germany,Kazakhstan,95
Germany,Kenya,471
Germany,Kenya,180
Germany,Kyrgyzstan,273
Germany,Kyrgyzstan,165
Germany,Cambodia,25
Germany,Cambodia,27
Germany,Rep. of Korea,13
Germany,Rep. of Korea,45
Germany,Kuwait,42
Germany,Kuwait,31
Germany,Lao People's Dem. Rep.,0
Germany,Lao People's Dem. Rep.,44
Germany,Lebanon,4148
Germany,Lebanon,1390
Germany,Liberia,301
Germany,Liberia,73
Germany,Libya,1692
Germany,Libya,1379
Germany,Sri Lanka,1608
Germany,Sri Lanka,3863
Germany,Lithuania,0
Germany,Luxembourg,0
Germany,Latvia,11
Germany,Latvia,12
Germany,Morocco,1691
Germany,Morocco,576
Germany,Rep. of Moldova,444
Germany,Rep. of Moldova,86
Germany,Madagascar,6
Germany,Madagascar,0
Germany,Mexico,6
Germany,Mexico,13
Germany,The former Yugoslav Republic of Macedonia,2872
Germany,The former Yugoslav Republic of Macedonia,605
Germany,Mali,1258
Germany,Mali,216
Germany,Myanmar,132
Germany,Myanmar,831
Germany,Montenegro,436
Germany,Montenegro,283
Germany,Mongolia,990
Germany,Mongolia,103
Germany,Mozambique,27
Germany,Mozambique,11
Germany,Mauritania,118
Germany,Mauritania,33
Germany,Mauritius,5
Germany,Mauritius,0
Germany,Malawi,5
Germany,Malawi,0
Germany,Malaysia,21
Germany,Malaysia,10
Germany,Namibia,0
Germany,Niger,193
Germany,Niger,44
Germany,Nigeria,19817
Germany,Nigeria,3971
Germany,Nicaragua,0
Germany,Nicaragua,0
Germany,Netherlands,5
Germany,Netherlands,21
Germany,Norway,0
Germany,Norway,0
Germany,Nepal,140
Germany,Nepal,50
Germany,New Zealand,8
Germany,Oman,6
Germany,Oman,9
Germany,Pakistan,17952
Germany,Pakistan,6572
Germany,Peru,5
Germany,Peru,38
Germany,Philippines,41
Germany,Philippines,28
Germany,Poland,0
Germany,Poland,666
Germany,Dem. People's Rep. of Korea,76
Germany,Dem. People's Rep. of Korea,92
Germany,Portugal,0
Germany,Portugal,6
Germany,Paraguay,0
Germany,Paraguay,0
Germany,Qatar,0
Germany,Qatar,0
Germany,Romania,7
Germany,Romania,163
Germany,Russian Federation,19253
Germany,Russian Federation,6960
Germany,Rwanda,119
Germany,Rwanda,207
Germany,Saudi Arabia,42
Germany,Saudi Arabia,105
Germany,Sudan,2290
Germany,Sudan,1974
Germany,Senegal,704
Germany,Senegal,130
Germany,Singapore,7
Germany,Solomon Islands,8
Germany,Sierra Leone,1592
Germany,Sierra Leone,563
Germany,El Salvador,40
Germany,El Salvador,11
Germany,Somalia,10344
Germany,Somalia,19508
Germany,Serbia and Kosovo (S/RES/1244 (1999)),6947
Germany,Serbia and Kosovo (S/RES/1244 (1999)),9232
Germany,South Sudan,106
Germany,South Sudan,59
Germany,Slovakia,85
Germany,Slovenia,7
Germany,Sweden,0
Germany,Sweden,6
Germany,Swaziland,0
Germany,Seychelles,0
Germany,Syrian Arab Rep.,70833
Germany,Syrian Arab Rep.,496674
Germany,Chad,295
Germany,Chad,83
Germany,Togo,947
Germany,Togo,1081
Germany,Thailand,7
Germany,Thailand,26
Germany,Tajikistan,2443
Germany,Tajikistan,490
Germany,Turkmenistan,243
Germany,Turkmenistan,50
Germany,Timor-Leste,0
Germany,Trinidad and Tobago,0
Germany,Trinidad and Tobago,0
Germany,Tunisia,592
Germany,Tunisia,160
Germany,Turkey,10761
Germany,Turkey,21120
Germany,United Rep. of Tanzania,151
Germany,United Rep. of Tanzania,34
Germany,Uganda,292
Germany,Uganda,160
Germany,Ukraine,3963
Germany,Ukraine,631
Germany,Uruguay,0
Germany,United States of America,22
Germany,United States of America,141
Germany,Uzbekistan,133
Germany,Uzbekistan,101
Germany,Saint Vincent and the Grenadines,0
Germany,Venezuela (Bolivarian Republic of),207
Germany,Venezuela (Bolivarian Republic of),80
Germany,Viet Nam,252
Germany,Viet Nam,1279
Germany,Stateless,2616
Germany,Stateless,8574
Germany,Stateless,13458
Germany,Various/Unknown,11614
Germany,Various/Unknown,28278
Germany,Yemen,682
Germany,Yemen,1171
Germany,South Africa,33
Germany,South Africa,17
Germany,Zambia,14
Germany,Zambia,7
Germany,Zimbabwe,269
Germany,Zimbabwe,154
Djibouti,Burundi,0
Djibouti,Cameroon,0
Djibouti,Eritrea,787
Djibouti,Eritrea,0
Djibouti,Eritrea,406
Djibouti,Ethiopia,8504
Djibouti,Ethiopia,43
Djibouti,Ethiopia,527
Djibouti,Iraq,0
Djibouti,Iraq,14
Djibouti,Kenya,10
Djibouti,Madagascar,0
Djibouti,Pakistan,0
Djibouti,Philippines,0
Djibouti,Rwanda,0
Djibouti,Sudan,6
Djibouti,Sierra Leone,0
Djibouti,Somalia,56
Djibouti,Somalia,45
Djibouti,Somalia,13108
Djibouti,South Sudan,0
Djibouti,Syrian Arab Rep.,0
Djibouti,Syrian Arab Rep.,9
Djibouti,Yemen,3468
Denmark,Afghanistan,769
Denmark,Afghanistan,2668
Denmark,Angola,0
Denmark,Albania,8
Denmark,Albania,5
Denmark,Armenia,47
Denmark,Armenia,70
Denmark,Azerbaijan,29
Denmark,Azerbaijan,50
Denmark,Burundi,5
Denmark,Burundi,5
Denmark,Benin,0
Denmark,Burkina Faso,0
Denmark,Burkina Faso,0
Denmark,Bangladesh,12
Denmark,Bangladesh,20
Denmark,Bulgaria,0
Denmark,Bahrain,0
Denmark,Bosnia and Herzegovina,5
Denmark,Belarus,27
Denmark,Belarus,0
Denmark,Brazil,0
Denmark,Bhutan,0
Denmark,Chile,0
Denmark,China,6
Denmark,China,17
Denmark,Côte d'Ivoire,0
Denmark,Côte d'Ivoire,14
Denmark,Cameroon,13
Denmark,Cameroon,6
Denmark,Dem. Rep. of the Congo,16
Denmark,Dem. Rep. of the Congo,87
Denmark,Congo,0
Denmark,Congo,0
Denmark,Colombia,11
Denmark,Colombia,0
Denmark,Djibouti,0
Denmark,Djibouti,0
Denmark,Algeria,15
Denmark,Algeria,0
Denmark,Egypt,10
Denmark,Egypt,16
Denmark,Eritrea,187
Denmark,Eritrea,4006
Denmark,Ethiopia,44
Denmark,Ethiopia,94
Denmark,Finland,0
Denmark,Georgia,57
Denmark,Georgia,0
Denmark,Ghana,10
Denmark,Ghana,0
Denmark,Guinea,16
Denmark,Guinea,0
Denmark,Gambia,10
Denmark,Gambia,0
Denmark,Guinea-Bissau,0
Denmark,Guatemala,0
Denmark,Hungary,0
Denmark,Indonesia,6
Denmark,India,6
Denmark,India,5
Denmark,Iran (Islamic Rep. of),841
Denmark,Iran (Islamic Rep. of),3107
Denmark,Iraq,421
Denmark,Iraq,661
Denmark,Jordan,9
Denmark,Jordan,0
Denmark,Kazakhstan,0
Denmark,Kazakhstan,0
Denmark,Kenya,11
Denmark,Kenya,6
Denmark,Kyrgyzstan,5
Denmark,Rep. of Korea,0
Denmark,Kuwait,96
Denmark,Kuwait,0
Denmark,Lebanon,29
Denmark,Lebanon,26
Denmark,Libya,23
Denmark,Libya,11
Denmark,Sri Lanka,21
Denmark,Sri Lanka,71
Denmark,Lithuania,0
Denmark,Morocco,64
Denmark,Morocco,8
Denmark,Rep. of Moldova,12
Denmark,The former Yugoslav Republic of Macedonia,0
Denmark,Mali,0
Denmark,Myanmar,6
Denmark,Myanmar,45
Denmark,Mozambique,0
Denmark,Mauritania,0
Denmark,Malaysia,0
Denmark,Nigeria,45
Denmark,Nigeria,12
Denmark,Nepal,0
Denmark,Nepal,7
Denmark,Pakistan,22
Denmark,Pakistan,58
Denmark,Panama,0
Denmark,Peru,0
Denmark,Peru,0
Denmark,Philippines,0
Denmark,Dem. People's Rep. of Korea,9
Denmark,Palestinian,24
Denmark,Russian Federation,27
Denmark,Russian Federation,1029
Denmark,Rwanda,20
Denmark,Saudi Arabia,0
Denmark,Sudan,10
Denmark,Sudan,77
Denmark,Senegal,0
Denmark,Sierra Leone,0
Denmark,Sierra Leone,0
Denmark,El Salvador,0
Denmark,El Salvador,0
Denmark,Somalia,128
Denmark,Somalia,1292
Denmark,Serbia and Kosovo (S/RES/1244 (1999)),10
Denmark,Serbia and Kosovo (S/RES/1244 (1999)),0
Denmark,Syrian Arab Rep.,285
Denmark,Syrian Arab Rep.,19221
Denmark,Chad,0
Denmark,Thailand,0
Denmark,Thailand,0
Denmark,Tajikistan,5
Denmark,Tunisia,8
Denmark,Tunisia,0
Denmark,Turkey,21
Denmark,Turkey,0
Denmark,United Rep. of Tanzania,0
Denmark,United Rep. of Tanzania,0
Denmark,Uganda,30
Denmark,Uganda,75
Denmark,Ukraine,43
Denmark,Ukraine,26
Denmark,United States of America,0
Denmark,Uzbekistan,0
Denmark,Uzbekistan,11
Denmark,Venezuela (Bolivarian Republic of),12
Denmark,Viet Nam,0
Denmark,Stateless,722
Denmark,Stateless,2676
Denmark,Stateless,7990
Denmark,Various/Unknown,6
Denmark,Various/Unknown,30
Denmark,Yemen,0
Denmark,Yemen,0
Denmark,Zambia,0
Denmark,Zambia,0
Denmark,Zimbabwe,13
Dominican Rep.,Afghanistan,7
Dominican Rep.,Afghanistan,0
Dominican Rep.,Colombia,14
Dominican Rep.,Colombia,0
Dominican Rep.,Cuba,33
Dominican Rep.,Ecuador,5
Dominican Rep.,Honduras,0
Dominican Rep.,Haiti,730
Dominican Rep.,Haiti,574
Dominican Rep.,Iran (Islamic Rep. of),0
Dominican Rep.,Iran (Islamic Rep. of),0
Dominican Rep.,Iraq,0
Dominican Rep.,Iraq,0
Dominican Rep.,Italy,0
Dominican Rep.,Libya,0
Dominican Rep.,Sri Lanka,0
Dominican Rep.,Mali,0
Dominican Rep.,Niger,0
Dominican Rep.,Nigeria,0
Dominican Rep.,Russian Federation,0
Dominican Rep.,Syrian Arab Rep.,6
Dominican Rep.,Syrian Arab Rep.,0
Dominican Rep.,Turkey,5
Dominican Rep.,Ukraine,0
Dominican Rep.,Venezuela (Bolivarian Republic of),50
Algeria,Afghanistan,0
Algeria,Burundi,0
Algeria,Benin,0
Algeria,Burkina Faso,0
Algeria,Central African Rep.,28
Algeria,Central African Rep.,43
Algeria,Côte d'Ivoire,52
Algeria,Côte d'Ivoire,39
Algeria,Cameroon,30
Algeria,Cameroon,16
Algeria,Dem. Rep. of the Congo,75
Algeria,Dem. Rep. of the Congo,47
Algeria,Congo,0
Algeria,Congo,0
Algeria,Western Sahara,90000
Algeria,Ethiopia,0
Algeria,Guinea,23
Algeria,Guinea,0
Algeria,Iraq,0
Algeria,Iraq,13
Algeria,Jordan,0
Algeria,Lebanon,0
Algeria,Liberia,0
Algeria,Libya,8
Algeria,Libya,19
Algeria,Mali,38
Algeria,Mali,34
Algeria,Niger,0
Algeria,Nigeria,0
Algeria,Nigeria,0
Algeria,Palestinian,86
Algeria,Palestinian,4014
Algeria,Sudan,6
Algeria,Sudan,0
Algeria,Senegal,0
Algeria,Senegal,0
Algeria,Somalia,0
Algeria,Syrian Arab Rep.,5821
Algeria,Syrian Arab Rep.,8
Algeria,Chad,0
Algeria,Chad,0
Algeria,Togo,0
Algeria,Togo,5
Algeria,Tunisia,0
Algeria,Yemen,157
Algeria,Yemen,5
Ecuador,Afghanistan,63
Ecuador,Afghanistan,94
Ecuador,Angola,26
Ecuador,Angola,0
Ecuador,Albania,6
Ecuador,Argentina,0
Ecuador,Armenia,0
Ecuador,Azerbaijan,0
Ecuador,Burundi,0
Ecuador,Benin,0
Ecuador,Burkina Faso,0
Ecuador,Bangladesh,12
Ecuador,Bangladesh,0
Ecuador,Bosnia and Herzegovina,0
Ecuador,Belarus,0
Ecuador,Belarus,0
Ecuador,Bolivia (Plurinational State of),0
Ecuador,Brazil,6
Ecuador,Brazil,0
Ecuador,Canada,0
Ecuador,Chile,6
Ecuador,Chile,0
Ecuador,China,12
Ecuador,Côte d'Ivoire,0
Ecuador,Côte d'Ivoire,0
Ecuador,Cameroon,9
Ecuador,Cameroon,0
Ecuador,Dem. Rep. of the Congo,14
Ecuador,Dem. Rep. of the Congo,0
Ecuador,Congo,0
Ecuador,Congo,0
Ecuador,Colombia,10310
Ecuador,Colombia,46616
Ecuador,Costa Rica,0
Ecuador,Cuba,53
Ecuador,Cuba,212
Ecuador,Germany,0
Ecuador,Dominican Rep.,9
Ecuador,Dominican Rep.,0
Ecuador,Egypt,8
Ecuador,Eritrea,0
Ecuador,Eritrea,11
Ecuador,Western Sahara,0
Ecuador,Spain,0
Ecuador,Ethiopia,0
Ecuador,France,0
Ecuador,Ghana,0
Ecuador,Ghana,0
Ecuador,Guinea,0
Ecuador,Guinea,9
Ecuador,Gambia,0
Ecuador,Guinea-Bissau,0
Ecuador,Guyana,0
Ecuador,Honduras,0
Ecuador,Haiti,7
Ecuador,Haiti,21
Ecuador,Indonesia,0
Ecuador,India,7
Ecuador,India,0
Ecuador,Iran (Islamic Rep. of),43
Ecuador,Iran (Islamic Rep. of),23
Ecuador,Iraq,33
Ecuador,Iraq,35
Ecuador,Jamaica,0
Ecuador,Kyrgyzstan,0
Ecuador,Cambodia,0
Ecuador,Lebanon,0
Ecuador,Lebanon,0
Ecuador,Liberia,0
Ecuador,Liberia,0
Ecuador,Libya,8
Ecuador,Sri Lanka,6
Ecuador,Sri Lanka,14
Ecuador,Lithuania,0
Ecuador,Morocco,0
Ecuador,Morocco,0
Ecuador,Mexico,0
Ecuador,The former Yugoslav Republic of Macedonia,14
Ecuador,Mali,0
Ecuador,Namibia,0
Ecuador,Niger,0
Ecuador,Niger,0
Ecuador,Nigeria,13
Ecuador,Nigeria,23
Ecuador,Nicaragua,0
Ecuador,Nepal,0
Ecuador,Nepal,0
Ecuador,Pakistan,11
Ecuador,Pakistan,25
Ecuador,Panama,0
Ecuador,Peru,89
Ecuador,Peru,80
Ecuador,Philippines,6
Ecuador,Paraguay,0
Ecuador,Palestinian,5
Ecuador,Palestinian,7
Ecuador,Russian Federation,0
Ecuador,Russian Federation,30
Ecuador,Saudi Arabia,0
Ecuador,Sudan,0
Ecuador,Sudan,0
Ecuador,Sierra Leone,0
Ecuador,El Salvador,18
Ecuador,Somalia,0
Ecuador,Somalia,7
Ecuador,Swaziland,0
Ecuador,Syrian Arab Rep.,115
Ecuador,Syrian Arab Rep.,39
Ecuador,Togo,0
Ecuador,Turkmenistan,8
Ecuador,Trinidad and Tobago,0
Ecuador,Turkey,0
Ecuador,Turkey,0
Ecuador,Uganda,0
Ecuador,Ukraine,14
Ecuador,Ukraine,0
Ecuador,Uruguay,0
Ecuador,United States of America,0
Ecuador,United States of America,6
Ecuador,Uzbekistan,0
Ecuador,Venezuela (Bolivarian Republic of),862
Ecuador,Venezuela (Bolivarian Republic of),41000
Ecuador,Venezuela (Bolivarian Republic of),5
Ecuador,Viet Nam,0
Ecuador,Stateless,0
Ecuador,Stateless,0
Ecuador,Various/Unknown,0
Ecuador,Various/Unknown,45026
Ecuador,Yemen,104
Ecuador,South Africa,0
Ecuador,Zimbabwe,5
Egypt,Afghanistan,22
Egypt,Afghanistan,17
Egypt,Angola,0
Egypt,Azerbaijan,0
Egypt,Burundi,31
Egypt,Burundi,24
Egypt,Benin,0
Egypt,Benin,0
Egypt,Burkina Faso,0
Egypt,Burkina Faso,0
Egypt,Bangladesh,0
Egypt,Central African Rep.,17
Egypt,Central African Rep.,17
Egypt,China,42
Egypt,Côte d'Ivoire,0
Egypt,Côte d'Ivoire,113
Egypt,Cameroon,27
Egypt,Cameroon,5
Egypt,Dem. Rep. of the Congo,19
Egypt,Dem. Rep. of the Congo,40
Egypt,Congo,19
Egypt,Congo,5
Egypt,Comoros,0
Egypt,Djibouti,13
Egypt,Djibouti,0
Egypt,Algeria,0
Egypt,Algeria,0
Egypt,Eritrea,9966
Egypt,Eritrea,2727
Egypt,Ethiopia,11776
Egypt,Ethiopia,2676
Egypt,France,0
Egypt,Ghana,10
Egypt,Guinea,15
Egypt,Guinea,0
Egypt,Gambia,0
Egypt,Indonesia,0
Egypt,India,0
Egypt,Iraq,2388
Egypt,Iraq,4275
Egypt,Jordan,14
Egypt,Jordan,0
Egypt,Kenya,0
Egypt,Kenya,6
Egypt,Kuwait,0
Egypt,Lebanon,0
Egypt,Liberia,13
Egypt,Libya,0
Egypt,Sri Lanka,0
Egypt,Morocco,0
Egypt,Madagascar,0
Egypt,Mali,0
Egypt,Mali,9
Egypt,Myanmar,0
Egypt,Myanmar,0
Egypt,Niger,6
Egypt,Niger,0
Egypt,Nigeria,335
Egypt,Nigeria,17
Egypt,Pakistan,0
Egypt,Philippines,0
Egypt,Palestinian,0
Egypt,Palestinian,70018
Egypt,Russian Federation,45
Egypt,Russian Federation,18
Egypt,Saudi Arabia,6
Egypt,Sudan,18439
Egypt,Sudan,17298
Egypt,Sierra Leone,10
Egypt,Sierra Leone,0
Egypt,Somalia,3395
Egypt,Somalia,3252
Egypt,South Sudan,4830
Egypt,South Sudan,5247
Egypt,Syrian Arab Rep.,126688
Egypt,Chad,35
Egypt,Chad,46
Egypt,Togo,0
Egypt,Tajikistan,29
Egypt,Tajikistan,12
Egypt,Turkmenistan,0
Egypt,Turkmenistan,0
Egypt,Tunisia,0
Egypt,Tunisia,0
Egypt,Turkey,387
Egypt,United Rep. of Tanzania,0
Egypt,United Rep. of Tanzania,0
Egypt,Uganda,18
Egypt,Uganda,10
Egypt,Uzbekistan,73
Egypt,Uzbekistan,0
Egypt,Stateless,0
Egypt,Stateless,0
Egypt,Various/Unknown,5
Egypt,Yemen,4500
Egypt,Yemen,85
Egypt,Zimbabwe,48
Egypt,Zimbabwe,12
Eritrea,Eritrea,19
Eritrea,Eritrea,468
Eritrea,Ethiopia,30
Eritrea,Sudan,67
Eritrea,Somalia,2286
Eritrea,South Sudan,9
Spain,Afghanistan,148
Spain,Afghanistan,287
Spain,Angola,21
Spain,Angola,10
Spain,Albania,47
Spain,Albania,0
Spain,Argentina,11
Spain,Armenia,173
Spain,Armenia,23
Spain,Azerbaijan,36
Spain,Azerbaijan,32
Spain,Burundi,0
Spain,Burundi,0
Spain,Benin,7
Spain,Benin,0
Spain,Burkina Faso,20
Spain,Burkina Faso,0
Spain,Bangladesh,167
Spain,Bangladesh,20
Spain,Bulgaria,0
Spain,Bosnia and Herzegovina,0
Spain,Bosnia and Herzegovina,0
Spain,Belarus,25
Spain,Belarus,15
Spain,Bolivia (Plurinational State of),11
Spain,Bolivia (Plurinational State of),9
Spain,Brazil,47
Spain,Bhutan,0
Spain,Central African Rep.,148
Spain,Central African Rep.,42
Spain,Chile,14
Spain,China,402
Spain,China,21
Spain,Côte d'Ivoire,402
Spain,Côte d'Ivoire,193
Spain,Cameroon,839
Spain,Cameroon,47
Spain,Dem. Rep. of the Congo,248
Spain,Dem. Rep. of the Congo,74
Spain,Congo,211
Spain,Congo,10
Spain,Colombia,2483
Spain,Colombia,179
Spain,Comoros,0
Spain,Costa Rica,13
Spain,Cuba,191
Spain,Cuba,894
Spain,Djibouti,0
Spain,Dominican Rep.,184
Spain,Dominican Rep.,0
Spain,Algeria,484
Spain,Algeria,46
Spain,Ecuador,20
Spain,Egypt,21
Spain,Egypt,14
Spain,Eritrea,53
Spain,Eritrea,213
Spain,Western Sahara,127
Spain,Western Sahara,17
Spain,Ethiopia,12
Spain,Ethiopia,60
Spain,Gabon,0
Spain,Georgia,254
Spain,Georgia,7
Spain,Ghana,52
Spain,Guinea,469
Spain,Guinea,6
Spain,Gambia,140
Spain,Gambia,12
Spain,Guinea-Bissau,16
Spain,Guinea-Bissau,0
Spain,Equatorial Guinea,42
Spain,Equatorial Guinea,32
Spain,Guatemala,87
Spain,Guatemala,12
Spain,Honduras,1373
Spain,Honduras,35
Spain,Haiti,0
Spain,Haiti,21
Spain,Indonesia,0
Spain,India,40
Spain,India,6
Spain,Iran (Islamic Rep. of),63
Spain,Iran (Islamic Rep. of),88
Spain,Iraq,197
Spain,Iraq,319
Spain,Israel,0
Spain,Jamaica,15
Spain,Jordan,15
Spain,Jordan,29
Spain,Kazakhstan,10
Spain,Kazakhstan,10
Spain,Kenya,6
Spain,Kyrgyzstan,11
Spain,Kyrgyzstan,6
Spain,Lebanon,109
Spain,Lebanon,25
Spain,Liberia,16
Spain,Liberia,6
Spain,Libya,50
Spain,Libya,24
Spain,Sri Lanka,51
Spain,Sri Lanka,100
Spain,Morocco,402
Spain,Morocco,112
Spain,Rep. of Moldova,21
Spain,Mexico,56
Spain,Mexico,16
Spain,The former Yugoslav Republic of Macedonia,8
Spain,The former Yugoslav Republic of Macedonia,0
Spain,Mali,211
Spain,Mali,30
Spain,Myanmar,0
Spain,Myanmar,5
Spain,Mongolia,8
Spain,Mozambique,0
Spain,Mauritania,37
Spain,Mauritius,0
Spain,Niger,8
Spain,Nigeria,623
Spain,Nigeria,47
Spain,Nicaragua,47
Spain,Nicaragua,11
Spain,Nepal,0
Spain,Pakistan,342
Spain,Pakistan,365
Spain,Panama,6
Spain,Peru,133
Spain,Peru,0
Spain,Philippines,0
Spain,Dem. People's Rep. of Korea,0
Spain,Dem. People's Rep. of Korea,0
Spain,Paraguay,21
Spain,Palestinian,1315
Spain,Palestinian,862
Spain,Russian Federation,446
Spain,Russian Federation,139
Spain,Rwanda,0
Spain,Rwanda,0
Spain,Saudi Arabia,0
Spain,Sudan,48
Spain,Sudan,54
Spain,Senegal,155
Spain,Senegal,6
Spain,Sierra Leone,35
Spain,Sierra Leone,11
Spain,El Salvador,1501
Spain,El Salvador,7
Spain,Somalia,165
Spain,Somalia,601
Spain,Serbia and Kosovo (S/RES/1244 (1999)),20
