Country / territory of asylum/residence,Origin,Value
Netherlands,Eritrea,478
Netherlands,Eritrea,118
Netherlands,Estonia,9
Netherlands,Ethiopia,487
Netherlands,Ethiopia,1842
Netherlands,France,5
Netherlands,France,1
Netherlands,Gabon,1
Netherlands,United Kingdom,2
Netherlands,United Kingdom,2
Netherlands,Georgia,463
Netherlands,Georgia,637
Netherlands,Ghana,19
Netherlands,Ghana,70
Netherlands,Guinea,1693
Netherlands,Guinea,440
Netherlands,Gambia,7
Netherlands,Gambia,8
Netherlands,Guinea-Bissau,46
Netherlands,Guinea-Bissau,17
Netherlands,Equatorial Guinea,4
Netherlands,Equatorial Guinea,2
Netherlands,"China, Hong Kong SAR",1
Netherlands,Honduras,3
Netherlands,Croatia,189
Netherlands,Croatia,1310
Netherlands,Haiti,2
Netherlands,Haiti,4
Netherlands,Hungary,33
Netherlands,Hungary,19
Netherlands,Indonesia,60
Netherlands,Indonesia,33
Netherlands,India,30
Netherlands,India,24
Netherlands,Iran (Islamic Rep. of),3861
Netherlands,Iran (Islamic Rep. of),9909
Netherlands,Iraq,16621
Netherlands,Iraq,25284
Netherlands,Israel,4
Netherlands,Israel,27
Netherlands,Italy,2
Netherlands,Italy,1
Netherlands,Jamaica,2
Netherlands,Jordan,27
Netherlands,Jordan,17
Netherlands,Kazakhstan,237
Netherlands,Kazakhstan,57
Netherlands,Kenya,33
Netherlands,Kenya,16
Netherlands,Kyrgyzstan,78
Netherlands,Cambodia,12
Netherlands,Cambodia,31
Netherlands,Rep. of Korea,5
Netherlands,Rep. of Korea,2
Netherlands,Kuwait,11
Netherlands,Kuwait,14
Netherlands,Lao People's Dem. Rep.,1
Netherlands,Lebanon,174
Netherlands,Lebanon,352
Netherlands,Liberia,385
Netherlands,Liberia,1081
Netherlands,Libya,141
Netherlands,Libya,31
Netherlands,Sri Lanka,1246
Netherlands,Sri Lanka,2021
Netherlands,Lithuania,7
Netherlands,Lithuania,16
Netherlands,Latvia,13
Netherlands,Latvia,10
Netherlands,Morocco,27
Netherlands,Morocco,30
Netherlands,Rep. of Moldova,30
Netherlands,Rep. of Moldova,25
Netherlands,The former Yugoslav Republic of Macedonia,61
Netherlands,The former Yugoslav Republic of Macedonia,74
Netherlands,Mali,5
Netherlands,Mali,10
Netherlands,Myanmar,38
Netherlands,Myanmar,122
Netherlands,Mongolia,332
Netherlands,Mongolia,7
Netherlands,Mozambique,1
Netherlands,Mozambique,1
Netherlands,Mauritania,190
Netherlands,Mauritania,172
Netherlands,Mauritius,2
Netherlands,Malawi,1
Netherlands,Malawi,3
Netherlands,Malaysia,2
Netherlands,Malaysia,1
Netherlands,Namibia,1
Netherlands,Niger,130
Netherlands,Niger,36
Netherlands,Nigeria,279
Netherlands,Nigeria,126
Netherlands,Nicaragua,2
Netherlands,Nicaragua,5
Netherlands,Netherlands,120
Netherlands,Nepal,27
Netherlands,Nepal,2
Netherlands,Pakistan,227
Netherlands,Pakistan,213
Netherlands,Panama,3
Netherlands,Peru,9
Netherlands,Peru,43
Netherlands,Philippines,6
Netherlands,Philippines,7
Netherlands,Papua New Guinea,6
Netherlands,Poland,11
Netherlands,Poland,59
Netherlands,Dem. People's Rep. of Korea,11
Netherlands,Dem. People's Rep. of Korea,3
Netherlands,Paraguay,4
Netherlands,Palestinian,8
Netherlands,Palestinian,8
Netherlands,Qatar,6
Netherlands,Romania,40
Netherlands,Romania,228
Netherlands,Russian Federation,1530
Netherlands,Russian Federation,1408
Netherlands,Rwanda,756
Netherlands,Rwanda,752
Netherlands,Saudi Arabia,1
Netherlands,Sudan,3773
Netherlands,Sudan,2793
Netherlands,Senegal,19
Netherlands,Senegal,6
Netherlands,Singapore,1
Netherlands,Solomon Islands,1
Netherlands,Solomon Islands,34
Netherlands,Sierra Leone,2842
Netherlands,Sierra Leone,851
Netherlands,El Salvador,3
Netherlands,Somalia,5181
Netherlands,Somalia,19363
Netherlands,Serbia and Kosovo (S/RES/1244 (1999)),6129
Netherlands,Serbia and Kosovo (S/RES/1244 (1999)),7493
Netherlands,Serbia and Kosovo (S/RES/1244 (1999)),738
Netherlands,Suriname,11
Netherlands,Suriname,269
Netherlands,Slovakia,557
Netherlands,Slovakia,52
Netherlands,Slovenia,2
Netherlands,Syrian Arab Rep.,1829
Netherlands,Syrian Arab Rep.,1618
Netherlands,Chad,94
Netherlands,Chad,5
Netherlands,Togo,456
Netherlands,Togo,187
Netherlands,Thailand,2
Netherlands,Tajikistan,62
Netherlands,Tajikistan,45
Netherlands,Turkmenistan,7
Netherlands,Tunisia,34
Netherlands,Tunisia,63
Netherlands,Turkey,2569
Netherlands,Turkey,1962
Netherlands,Tuvalu,3
Netherlands,United Rep. of Tanzania,10
Netherlands,United Rep. of Tanzania,3
Netherlands,Uganda,62
Netherlands,Uganda,31
Netherlands,Ukraine,373
Netherlands,Ukraine,422
Netherlands,United States of America,2
Netherlands,United States of America,5
Netherlands,Uzbekistan,131
Netherlands,Uzbekistan,34
Netherlands,Venezuela (Bolivarian Republic of),1
Netherlands,Viet Nam,93
Netherlands,Viet Nam,1111
Netherlands,Stateless,1231
Netherlands,Stateless,667
Netherlands,Various/Unknown,517
Netherlands,Various/Unknown,4609
Netherlands,Yemen,130
Netherlands,Yemen,68
Netherlands,South Africa,4
Netherlands,South Africa,11
Netherlands,Zambia,1
Netherlands,Zambia,1
Netherlands,Zimbabwe,8
Norway,Afghanistan,1098
Norway,Angola,11
Norway,Albania,14
Norway,Armenia,30
Norway,Azerbaijan,29
Norway,Burundi,64
Norway,Bangladesh,24
Norway,Bulgaria,12
Norway,Bahrain,1
Norway,Bosnia and Herzegovina,14339
Norway,Bosnia and Herzegovina,24
Norway,Belarus,7
Norway,Bolivia (Plurinational State of),4
Norway,Bhutan,4
Norway,Chile,13
Norway,China,54
Norway,Cote d'Ivoire,1
Norway,Cameroon,14
Norway,Dem. Rep. of the Congo,140
Norway,Congo,22
Norway,Colombia,194
Norway,Cuba,11
Norway,Djibouti,1
Norway,Algeria,86
Norway,Ecuador,4
Norway,Egypt,13
Norway,Eritrea,89
Norway,Estonia,3
Norway,Ethiopia,783
Norway,Georgia,3
Norway,Ghana,9
Norway,Gambia,3
Norway,Croatia,1344
Norway,Indonesia,71
Norway,India,6
Norway,Iran (Islamic Rep. of),3755
Norway,Iraq,8094
Norway,Jordan,5
Norway,Kazakhstan,4
Norway,Kenya,77
Norway,Cambodia,17
Norway,Kuwait,6
Norway,Lao People's Dem. Rep.,9
Norway,Lebanon,173
Norway,Liberia,5
Norway,Libya,15
Norway,Sri Lanka,2095
Norway,Morocco,6
Norway,Rep. of Moldova,7
Norway,The former Yugoslav Republic of Macedonia,37
Norway,Myanmar,29
Norway,Mozambique,2
Norway,Mauritania,5
Norway,Mauritius,1
Norway,Niger,1
Norway,Nigeria,8
Norway,Nicaragua,2
Norway,Nepal,1
Norway,Pakistan,58
Norway,Peru,64
Norway,Philippines,1
Norway,Poland,3
Norway,Dem. People's Rep. of Korea,3
Norway,Palestinian,27
Norway,Romania,16
Norway,Russian Federation,104
Norway,Rwanda,207
Norway,Saudi Arabia,3
Norway,Sudan,253
Norway,Sierra Leone,62
Norway,El Salvador,23
Norway,Somalia,4335
Norway,Serbia and Kosovo (S/RES/1244 (1999)),6034
Norway,Serbia and Kosovo (S/RES/1244 (1999)),1767
Norway,Slovakia,14
Norway,Syrian Arab Rep.,113
Norway,Chad,3
Norway,Togo,22
Norway,Thailand,5
Norway,Tajikistan,12
Norway,Turkmenistan,8
Norway,Tunisia,24
Norway,Turkey,102
Norway,United Rep. of Tanzania,5
Norway,Uganda,88
Norway,Ukraine,8
Norway,Uzbekistan,22
Norway,Viet Nam,962
Norway,Stateless,1701
Norway,Various/Unknown,548
Norway,Yemen,8
Nepal,Bhutan,1
Nepal,Bhutan,108897
Nepal,China,9
Nepal,China,7
Nepal,Iran (Islamic Rep. of),1
Nepal,Iraq,9
Nepal,Sri Lanka,1
Nepal,Sri Lanka,5
Nepal,Myanmar,2
Nepal,Tibetan,20316
New Zealand,Afghanistan,181
New Zealand,Burundi,30
New Zealand,Bosnia and Herzegovina,11
New Zealand,China,11
New Zealand,Dem. Rep. of the Congo,24
New Zealand,Congo,1
New Zealand,Czech Rep.,5
New Zealand,Eritrea,81
New Zealand,Ethiopia,566
New Zealand,India,6
New Zealand,Iran (Islamic Rep. of),339
New Zealand,Iraq,882
New Zealand,Cambodia,2
New Zealand,Lao People's Dem. Rep.,67
New Zealand,Liberia,5
New Zealand,Libya,7
New Zealand,Sri Lanka,199
New Zealand,Myanmar,209
New Zealand,Nigeria,1
New Zealand,Pakistan,1
New Zealand,Palestinian,6
New Zealand,Rwanda,20
New Zealand,Saudi Arabia,8
New Zealand,Sudan,108
New Zealand,Somalia,785
New Zealand,Serbia and Kosovo (S/RES/1244 (1999)),388
New Zealand,Serbia and Kosovo (S/RES/1244 (1999)),19
New Zealand,Syrian Arab Rep.,42
New Zealand,Tunisia,6
New Zealand,Turkey,4
New Zealand,Uganda,1
New Zealand,Viet Nam,209
New Zealand,Stateless,3
New Zealand,Various/Unknown,2337
New Zealand,Various/Unknown,714
New Zealand,Yemen,1
Oman,Iraq,1
Oman,Syrian Arab Rep.,1
Oman,Stateless,1
Pakistan,Afghanistan,2000000
Pakistan,Afghanistan,76773
Pakistan,Azerbaijan,1
Pakistan,Bangladesh,1
Pakistan,Bahrain,1
Pakistan,China,7
Pakistan,China,1
Pakistan,Dem. Rep. of the Congo,1
Pakistan,Congo,1
Pakistan,Algeria,3
Pakistan,Algeria,46
Pakistan,Egypt,5
Pakistan,Egypt,13
Pakistan,Ethiopia,2
Pakistan,Ethiopia,2
Pakistan,Ghana,1
Pakistan,Guinea,3
Pakistan,Guinea-Bissau,1
Pakistan,India,3
Pakistan,Iran (Islamic Rep. of),261
Pakistan,Iran (Islamic Rep. of),502
Pakistan,Iraq,81
Pakistan,Iraq,371
Pakistan,Jordan,1
Pakistan,Kazakhstan,2
Pakistan,Libya,8
Pakistan,Libya,9
Pakistan,Sri Lanka,6
Pakistan,Sri Lanka,5
Pakistan,Myanmar,22
Pakistan,Palestinian,6
Pakistan,Palestinian,43
Pakistan,Russian Federation,13
Pakistan,Rwanda,3
Pakistan,Rwanda,4
Pakistan,Saudi Arabia,1
Pakistan,Sudan,1
Pakistan,Sierra Leone,1
Pakistan,Somalia,191
Pakistan,Somalia,434
Pakistan,Serbia and Kosovo (S/RES/1244 (1999)),2
Pakistan,Syrian Arab Rep.,3
Pakistan,Tajikistan,13
Pakistan,Turkey,2
Pakistan,Turkey,5
Pakistan,United Rep. of Tanzania,5
Pakistan,Uganda,2
Pakistan,Uganda,1
Pakistan,Uzbekistan,1
Pakistan,Yemen,2
Panama,Angola,1
Panama,Albania,4
Panama,Argentina,1
Panama,Bosnia and Herzegovina,1
Panama,Cameroon,3
Panama,Colombia,52
Panama,Colombia,711
Panama,Colombia,253
Panama,Cuba,2
Panama,Cuba,68
Panama,Algeria,1
Panama,Algeria,1
Panama,Ecuador,9
Panama,Ecuador,1
Panama,Ethiopia,1
Panama,Ghana,2
Panama,Guatemala,2
Panama,Honduras,1
Panama,Croatia,3
Panama,Haiti,7
Panama,Haiti,1
Panama,Iran (Islamic Rep. of),3
Panama,Liberia,3
Panama,Rep. of Moldova,1
Panama,Nigeria,1
Panama,Nigeria,10
Panama,Nicaragua,14
Panama,Nicaragua,180
Panama,Peru,2
Panama,Peru,23
Panama,Romania,3
Panama,Russian Federation,1
Panama,Russian Federation,3
Panama,Sierra Leone,5
Panama,Sierra Leone,1
Panama,El Salvador,283
Panama,Serbia and Kosovo (S/RES/1244 (1999)),1
Panama,Chad,2
Panama,Togo,1
Panama,Ukraine,2
Panama,Viet Nam,1
Peru,Albania,1
Peru,Armenia,1
Peru,Bulgaria,9
Peru,Bosnia and Herzegovina,6
Peru,China,1
Peru,Colombia,4
Peru,Colombia,1
Peru,Cuba,432
Peru,Czech Rep.,3
Peru,Georgia,1
Peru,Hungary,12
Peru,Iran (Islamic Rep. of),64
Peru,Iraq,4
Peru,Israel,7
Peru,Lithuania,1
Peru,Poland,4
Peru,Romania,1
Peru,Russian Federation,16
Peru,Serbia and Kosovo (S/RES/1244 (1999)),122
Peru,Syrian Arab Rep.,3
Peru,Ukraine,1
Peru,Viet Nam,2
Philippines,Afghanistan,6
Philippines,China,1
Philippines,Dem. Rep. of the Congo,6
Philippines,Ethiopia,2
Philippines,Ethiopia,7
Philippines,Iran (Islamic Rep. of),1
Philippines,Iran (Islamic Rep. of),28
Philippines,Iraq,2
Philippines,Iraq,29
Philippines,Liberia,1
Philippines,Sri Lanka,1
Philippines,Sri Lanka,31
Philippines,Nigeria,1
Philippines,Nigeria,1
Philippines,Palestinian,4
Philippines,Palestinian,18
Philippines,Rwanda,4
Philippines,Rwanda,21
Philippines,Rwanda,3
Philippines,Saudi Arabia,1
Philippines,Sudan,2
Philippines,Somalia,1
Philippines,Somalia,17
Philippines,Somalia,1
Philippines,Timor-Leste,4
Philippines,Viet Nam,7
Philippines,Stateless,3
Philippines,Various/Unknown,1
Papua New Guinea,Indonesia,5862
Papua New Guinea,Indonesia,802
Papua New Guinea,Palestinian,1
Papua New Guinea,Somalia,1
Papua New Guinea,Various/Unknown,400
Poland,Afghanistan,51
Poland,Angola,1
Poland,Armenia,9
Poland,Azerbaijan,1
Poland,Bosnia and Herzegovina,387
Poland,Belarus,14
Poland,Bhutan,4
Poland,Cameroon,11
Poland,Congo,5
Poland,Cuba,2
Poland,Algeria,7
Poland,Ethiopia,23
Poland,Georgia,15
Poland,Guinea,1
Poland,Iran (Islamic Rep. of),16
Poland,Iraq,37
Poland,Kenya,1
Poland,Lao People's Dem. Rep.,9
Poland,Lebanon,16
Poland,Liberia,9
Poland,Libya,1
Poland,Sri Lanka,66
Poland,Rep. of Moldova,1
Poland,Myanmar,1
Poland,Nigeria,2
Poland,Pakistan,6
Poland,Romania,9
Poland,Russian Federation,37
Poland,Rwanda,13
Poland,Sudan,25
Poland,Sierra Leone,1
Poland,Somalia,176
Poland,Serbia and Kosovo (S/RES/1244 (1999)),19
Poland,Serbia and Kosovo (S/RES/1244 (1999)),28
Poland,Syrian Arab Rep.,14
Poland,Tajikistan,4
Poland,Turkey,7
Poland,Uzbekistan,1
Poland,Stateless,15
Poland,Various/Unknown,3
Portugal,Afghanistan,2
Portugal,Angola,16
Portugal,Albania,1
Portugal,Argentina,2
Portugal,Armenia,5
Portugal,Bosnia and Herzegovina,3
Portugal,China,2
Portugal,Dem. Rep. of the Congo,13
Portugal,Colombia,2
Portugal,Comoros,2
Portugal,Cuba,1
Portugal,Algeria,4
Portugal,Ethiopia,1
Portugal,Ghana,2
Portugal,Guinea,2
Portugal,Guinea-Bissau,14
Portugal,Croatia,6
Portugal,India,1
Portugal,Iraq,3
Portugal,Liberia,70
Portugal,Sri Lanka,4
Portugal,Mozambique,14
Portugal,Mauritania,1
Portugal,Nigeria,11
Portugal,Pakistan,1
Portugal,Romania,2
Portugal,Russian Federation,1
Portugal,Rwanda,16
Portugal,Sudan,4
Portugal,Sierra Leone,99
Portugal,Serbia and Kosovo (S/RES/1244 (1999)),1
Portugal,Serbia and Kosovo (S/RES/1244 (1999)),17
Portugal,Various/Unknown,127
Paraguay,Colombia,1
Paraguay,Cuba,1
Paraguay,Cuba,5
Paraguay,Germany,1
Paraguay,Iran (Islamic Rep. of),1
Paraguay,Russian Federation,8
Paraguay,Viet Nam,6
State of Palestine,Liberia,2
Qatar,Iraq,1
Qatar,Iraq,10
Qatar,Somalia,2
Qatar,Somalia,15
Qatar,Syrian Arab Rep.,6
Qatar,Various/Unknown,1
Romania,Afghanistan,278
Romania,Albania,8
Romania,Armenia,1
Romania,Azerbaijan,4
Romania,Burundi,1
Romania,Bosnia and Herzegovina,5
Romania,Dem. Rep. of the Congo,22
Romania,Congo,21
Romania,Cuba,1
Romania,Algeria,1
Romania,Egypt,1
Romania,Ethiopia,2
Romania,Ghana,1
Romania,Iran (Islamic Rep. of),118
Romania,Iraq,348
Romania,Lebanon,1
Romania,Liberia,1
Romania,Libya,1
Romania,Sri Lanka,1
Romania,Morocco,1
Romania,Nigeria,3
Romania,Pakistan,3
Romania,Palestinian,21
Romania,Rwanda,13
Romania,Sudan,7
Romania,Sierra Leone,9
Romania,Somalia,378
Romania,Serbia and Kosovo (S/RES/1244 (1999)),379
Romania,Syrian Arab Rep.,14
Romania,Turkey,41
Russian Federation,Afghanistan,620
Russian Federation,Afghanistan,100000
Russian Federation,Afghanistan,521
Russian Federation,Armenia,117
Russian Federation,Azerbaijan,7
Russian Federation,Azerbaijan,780
Russian Federation,Dem. Rep. of the Congo,4
Russian Federation,Estonia,41
Russian Federation,Ethiopia,39
Russian Federation,Georgia,1
Russian Federation,Georgia,19560
Russian Federation,Georgia,81
Russian Federation,Iraq,7
Russian Federation,Jordan,34
Russian Federation,Kazakhstan,30
Russian Federation,Kazakhstan,747
Russian Federation,Kyrgyzstan,321
Russian Federation,Lithuania,41
Russian Federation,Latvia,39
Russian Federation,Rep. of Moldova,151
Russian Federation,Panama,3
Russian Federation,Russian Federation,490650
Russian Federation,Russian Federation,641558
Russian Federation,Russian Federation,70000
Russian Federation,Rwanda,6
Russian Federation,Sudan,14
Russian Federation,Somalia,147
Russian Federation,Tajikistan,3
Russian Federation,Tajikistan,2061
Russian Federation,Turkmenistan,128
Russian Federation,Ukraine,2
Russian Federation,Ukraine,20
Russian Federation,Uzbekistan,1
Russian Federation,Uzbekistan,1519
Russian Federation,Stateless,11000
Russian Federation,Various/Unknown,14
Russian Federation,Various/Unknown,1324
Russian Federation,Various/Unknown,19
Rwanda,Angola,14
Rwanda,Burundi,577
Rwanda,Burundi,957
Rwanda,Burundi,63
Rwanda,Benin,4
Rwanda,Bulgaria,1
Rwanda,Central African Rep.,2
Rwanda,China,1
Rwanda,Dem. Rep. of the Congo,1093
Rwanda,Dem. Rep. of the Congo,27441
Rwanda,Dem. Rep. of the Congo,7000
Rwanda,Congo,4
Rwanda,Algeria,1
Rwanda,Egypt,1
Rwanda,Eritrea,2
Rwanda,Ethiopia,2
Rwanda,Kenya,16
Rwanda,Philippines,3
Rwanda,Sudan,4
Rwanda,Senegal,5
Rwanda,Somalia,15
Rwanda,Chad,7
Rwanda,Togo,1
Rwanda,Uganda,2
Saudi Arabia,Afghanistan,107
Saudi Arabia,Ethiopia,3
Saudi Arabia,Ethiopia,1
Saudi Arabia,Iraq,18
Saudi Arabia,Iraq,5177
Saudi Arabia,Iraq,68
Saudi Arabia,Sudan,43
Saudi Arabia,Somalia,52
Saudi Arabia,Somalia,18
Saudi Arabia,Syrian Arab Rep.,8
Saudi Arabia,Syrian Arab Rep.,6
Saudi Arabia,Various/Unknown,47
Sudan,Benin,1
Sudan,Botswana,1
Sudan,Central African Rep.,54
Sudan,Dem. Rep. of the Congo,41
Sudan,Dem. Rep. of the Congo,277
Sudan,Congo,121
Sudan,Djibouti,2
Sudan,Eritrea,367735
Sudan,Eritrea,51000
Sudan,Ethiopia,3203
Sudan,Ethiopia,34132
Sudan,Ethiopia,1189
Sudan,Somalia,43
Sudan,Somalia,1
Sudan,Chad,4400
Sudan,Uganda,8577
Sudan,Uganda,277
Senegal,Angola,3
Senegal,Angola,4
Senegal,Burundi,15
Senegal,Burundi,79
Senegal,Benin,6
Senegal,Burkina Faso,2
Senegal,Central African Rep.,3
Senegal,Cote d'Ivoire,6
Senegal,Cameroon,11
Senegal,Cameroon,8
Senegal,Dem. Rep. of the Congo,85
Senegal,Dem. Rep. of the Congo,19
Senegal,Congo,110
Senegal,Congo,19
Senegal,Comoros,1
Senegal,Algeria,10
Senegal,Algeria,9
Senegal,Ethiopia,6
Senegal,Ethiopia,1
Senegal,Ghana,25
Senegal,Ghana,2
Senegal,Guinea,9
Senegal,Guinea,2
Senegal,Gambia,29
Senegal,Gambia,13
Senegal,Guinea-Bissau,563
Senegal,Guinea-Bissau,349
Senegal,India,7
Senegal,Iraq,2
Senegal,Liberia,208
Senegal,Liberia,228
Senegal,Sri Lanka,7
Senegal,Madagascar,2
Senegal,Mali,5
Senegal,Mauritania,130
Senegal,Mauritania,19803
Senegal,Nigeria,123
Senegal,Nigeria,8
Senegal,Pakistan,4
Senegal,Rwanda,32
Senegal,Rwanda,314
Senegal,Rwanda,5
Senegal,Sudan,4
Senegal,Sierra Leone,495
Senegal,Sierra Leone,219
Senegal,Somalia,8
Senegal,Somalia,7
Senegal,Chad,21
Senegal,Chad,31
Senegal,Chad,1
Senegal,Togo,12
Senegal,Various/Unknown,4
Senegal,Zambia,2
Sierra Leone,Equatorial Guinea,1
Sierra Leone,Liberia,458
Sierra Leone,Liberia,6543
Sierra Leone,Sudan,1
Sierra Leone,Sierra Leone,300000
Sierra Leone,Sierra Leone,200000
Sierra Leone,Chad,1
Sierra Leone,Viet Nam,1
El Salvador,Belize,1
El Salvador,Guatemala,5
El Salvador,Iran (Islamic Rep. of),2
El Salvador,Mexico,2
El Salvador,Nigeria,3
El Salvador,Nicaragua,57
El Salvador,Uruguay,1
Somalia,Angola,2
Somalia,Burundi,2
Somalia,Burundi,11
Somalia,Dem. Rep. of the Congo,1
Somalia,Dem. Rep. of the Congo,1
Somalia,Egypt,2
Somalia,Eritrea,1
Somalia,Ethiopia,555
Somalia,Niger,1
Somalia,Palestinian,1
Somalia,Sudan,1
Somalia,Sudan,2
Somalia,Somalia,18000
Somalia,Chad,1
Somalia,Ukraine,1
Somalia,United States of America,1
Somalia,Yemen,1
Serbia and Kosovo (S/RES/1244 (1999)),Armenia,1
Serbia and Kosovo (S/RES/1244 (1999)),Bosnia and Herzegovina,189959
Serbia and Kosovo (S/RES/1244 (1999)),Bosnia and Herzegovina,5488
Serbia and Kosovo (S/RES/1244 (1999)),Chile,4
Serbia and Kosovo (S/RES/1244 (1999)),Croatia,289924
Serbia and Kosovo (S/RES/1244 (1999)),Croatia,15938
Serbia and Kosovo (S/RES/1244 (1999)),India,1
Serbia and Kosovo (S/RES/1244 (1999)),Iran (Islamic Rep. of),1
Serbia and Kosovo (S/RES/1244 (1999)),Iraq,8
Serbia and Kosovo (S/RES/1244 (1999)),Iraq,12
Serbia and Kosovo (S/RES/1244 (1999)),The former Yugoslav Republic of Macedonia,1322
Serbia and Kosovo (S/RES/1244 (1999)),Palestinian,2
Serbia and Kosovo (S/RES/1244 (1999)),Palestinian,4
Serbia and Kosovo (S/RES/1244 (1999)),Serbia and Kosovo (S/RES/1244 (1999)),267500
Serbia and Kosovo (S/RES/1244 (1999)),Serbia and Kosovo (S/RES/1244 (1999)),85000
Serbia and Kosovo (S/RES/1244 (1999)),Slovenia,3168
Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Rep.,1
Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Rep.,1
Slovakia,Afghanistan,122
Slovakia,Afghanistan,187
Slovakia,Angola,22
Slovakia,Armenia,5
Slovakia,Armenia,33
Slovakia,Burundi,2
Slovakia,Bangladesh,2
Slovakia,Bulgaria,8
Slovakia,Bosnia and Herzegovina,35
Slovakia,Belarus,2
Slovakia,Dem. Rep. of the Congo,5
Slovakia,Congo,2
Slovakia,Algeria,2
Slovakia,Ethiopia,1
Slovakia,Ethiopia,1
Slovakia,India,33
Slovakia,India,1
Slovakia,Iran (Islamic Rep. of),10
Slovakia,Iran (Islamic Rep. of),1
Slovakia,Iraq,49
Slovakia,Iraq,40
Slovakia,Israel,1
Slovakia,Cambodia,3
Slovakia,Liberia,3
Slovakia,Sri Lanka,31
Slovakia,Madagascar,1
Slovakia,Myanmar,1
Slovakia,Nepal,11
Slovakia,Oman,1
Slovakia,Pakistan,80
Slovakia,Pakistan,1
Slovakia,Romania,1
Slovakia,Romania,34
Slovakia,Russian Federation,3
Slovakia,Russian Federation,16
Slovakia,Sudan,1
Slovakia,Sierra Leone,2
Slovakia,Somalia,3
Slovakia,Somalia,13
Slovakia,Serbia and Kosovo (S/RES/1244 (1999)),17
Slovakia,Serbia and Kosovo (S/RES/1244 (1999)),29
Slovakia,Serbia and Kosovo (S/RES/1244 (1999)),7
Slovakia,Syrian Arab Rep.,1
Slovakia,Syrian Arab Rep.,2
Slovakia,Turkey,11
Slovakia,United Rep. of Tanzania,2
Slovakia,Viet Nam,12
Slovakia,Various/Unknown,2
Slovakia,Various/Unknown,1
Slovenia,Afghanistan,238
Slovenia,Angola,2
Slovenia,Armenia,37
Slovenia,Azerbaijan,4
Slovenia,Bangladesh,234
Slovenia,Bosnia and Herzegovina,44
Slovenia,Bosnia and Herzegovina,2804
Slovenia,Bosnia and Herzegovina,116
Slovenia,Belarus,2
Slovenia,China,40
Slovenia,Cote d'Ivoire,2
Slovenia,Cameroon,4
Slovenia,Dem. Rep. of the Congo,1
Slovenia,Congo,1
Slovenia,Algeria,165
Slovenia,Ethiopia,1
Slovenia,Ghana,14
Slovenia,Guinea,1
Slovenia,Croatia,4
Slovenia,India,68
Slovenia,Iran (Islamic Rep. of),5687
Slovenia,Iraq,442
Slovenia,Iraq,1
Slovenia,Lebanon,6
Slovenia,Liberia,2
Slovenia,Sri Lanka,16
Slovenia,Morocco,4
Slovenia,Rep. of Moldova,34
Slovenia,The former Yugoslav Republic of Macedonia,9
Slovenia,Mali,1
Slovenia,Mongolia,1
Slovenia,Nigeria,1
Slovenia,Pakistan,67
Slovenia,Palestinian,5
Slovenia,Romania,25
Slovenia,Russian Federation,30
Slovenia,Sudan,14
Slovenia,Sierra Leone,142
Slovenia,Somalia,8
Slovenia,Serbia and Kosovo (S/RES/1244 (1999)),410
Slovenia,Serbia and Kosovo (S/RES/1244 (1999)),10
Slovenia,Serbia and Kosovo (S/RES/1244 (1999)),433
Slovenia,Slovakia,2
Slovenia,Togo,3
Slovenia,Tunisia,1
Slovenia,Turkey,1053
Slovenia,Stateless,4539
Slovenia,Various/Unknown,2
Slovenia,Various/Unknown,200
Slovenia,South Africa,1
Sweden,Afghanistan,2318
Sweden,Angola,112
Sweden,Albania,71
Sweden,Andorra,1
Sweden,Argentina,23
Sweden,Armenia,187
Sweden,Azerbaijan,39
Sweden,Burundi,38
Sweden,Benin,2
Sweden,Burkina Faso,6
Sweden,Bangladesh,513
Sweden,Bulgaria,658
Sweden,Bahrain,27
Sweden,Bosnia and Herzegovina,52891
Sweden,Bosnia and Herzegovina,114
Sweden,Belarus,45
Sweden,Bolivia (Plurinational State of),56
Sweden,Brazil,1
Sweden,Barbados,1
Sweden,Bhutan,4
Sweden,Canada,4
Sweden,Chile,162
Sweden,China,280
Sweden,Cote d'Ivoire,33
Sweden,Cameroon,11
Sweden,Dem. Rep. of the Congo,248
Sweden,Congo,18
Sweden,Colombia,622
Sweden,Costa Rica,5
Sweden,Cuba,492
Sweden,Czech Rep.,28
Sweden,Germany,9
Sweden,Djibouti,10
Sweden,Dominican Rep.,4
Sweden,Algeria,115
Sweden,Ecuador,48
Sweden,Egypt,184
Sweden,Eritrea,171
Sweden,Estonia,124
Sweden,Ethiopia,2149
Sweden,Gabon,17
Sweden,United Kingdom,1
Sweden,Georgia,40
Sweden,Ghana,60
Sweden,Guinea,7
Sweden,Gambia,16
Sweden,Guinea-Bissau,1
Sweden,Guatemala,61
Sweden,"China, Hong Kong SAR",2
Sweden,Honduras,8
Sweden,Croatia,2863
Sweden,Haiti,5
Sweden,Hungary,31
Sweden,Indonesia,4
Sweden,India,110
Sweden,Iran (Islamic Rep. of),8897
Sweden,Iraq,25570
Sweden,Israel,34
Sweden,Italy,7
Sweden,Jordan,136
Sweden,Kazakhstan,29
Sweden,Kenya,71
Sweden,Kyrgyzstan,7
Sweden,Cambodia,2
Sweden,Rep. of Korea,5
Sweden,Kuwait,8
Sweden,Lao People's Dem. Rep.,178
