Country / territory of asylum/residence,Origin,Value
Panama,Belarus,0
Panama,Belarus,7
Panama,Bolivia (Plurinational State of),1
Panama,Cameroon,3
Panama,Cameroon,5
Panama,Dem. Rep. of the Congo,1
Panama,Dem. Rep. of the Congo,4
Panama,Colombia,217
Panama,Colombia,15432
Panama,Colombia,3
Panama,Cabo Verde,1
Panama,Costa Rica,1
Panama,Cuba,21
Panama,Cuba,1093
Panama,Ecuador,3
Panama,Eritrea,36
Panama,Ethiopia,4
Panama,Ethiopia,2
Panama,Ghana,0
Panama,Ghana,1
Panama,Guatemala,1
Panama,Guatemala,11
Panama,Honduras,2
Panama,Honduras,1
Panama,Croatia,3
Panama,Haiti,2
Panama,Haiti,11
Panama,Iran (Islamic Rep. of),3
Panama,Israel,0
Panama,Liberia,2
Panama,Liberia,3
Panama,Sri Lanka,2
Panama,Lithuania,0
Panama,Lithuania,1
Panama,The former Yugoslav Republic of Macedonia,1
Panama,Namibia,1
Panama,Nigeria,20
Panama,Nigeria,10
Panama,Nicaragua,8
Panama,Nicaragua,172
Panama,Nepal,16
Panama,Panama,3
Panama,Peru,0
Panama,Peru,21
Panama,Palestinian,1
Panama,Romania,0
Panama,Romania,2
Panama,Russian Federation,2
Panama,Sudan,0
Panama,Sudan,4
Panama,Sierra Leone,0
Panama,Sierra Leone,1
Panama,El Salvador,5
Panama,El Salvador,269
Panama,Somalia,97
Panama,Somalia,1
Panama,Chad,2
Panama,Ukraine,2
Panama,United States of America,1
Panama,Venezuela (Bolivarian Republic of),2
Panama,Venezuela (Bolivarian Republic of),3
Panama,Zimbabwe,0
Peru,Argentina,1
Peru,Armenia,1
Peru,Bulgaria,4
Peru,Bosnia and Herzegovina,6
Peru,Belarus,1
Peru,Bolivia (Plurinational State of),5
Peru,Bolivia (Plurinational State of),2
Peru,Brazil,1
Peru,Switzerland,0
Peru,Chile,0
Peru,China,1
Peru,China,2
Peru,Cote d'Ivoire,1
Peru,Dem. Rep. of the Congo,1
Peru,Colombia,143
Peru,Colombia,307
Peru,Cuba,75
Peru,Cuba,593
Peru,Czech Rep.,3
Peru,Dominican Rep.,1
Peru,Ecuador,0
Peru,Ecuador,3
Peru,France,1
Peru,Georgia,2
Peru,Ghana,1
Peru,Ghana,1
Peru,Gambia,0
Peru,Gambia,4
Peru,Guatemala,1
Peru,Haiti,3
Peru,Haiti,10
Peru,Haiti,1
Peru,Hungary,6
Peru,Iran (Islamic Rep. of),19
Peru,Iraq,2
Peru,Iraq,16
Peru,Jordan,2
Peru,Kazakhstan,0
Peru,Liberia,1
Peru,Lithuania,1
Peru,Namibia,1
Peru,Namibia,1
Peru,Niger,4
Peru,Nigeria,5
Peru,Nigeria,1
Peru,Poland,0
Peru,Poland,4
Peru,Palestinian,18
Peru,Romania,1
Peru,Russian Federation,17
Peru,Sierra Leone,3
Peru,El Salvador,1
Peru,Somalia,2
Peru,Serbia and Kosovo (S/RES/1244 (1999)),99
Peru,United Rep. of Tanzania,1
Peru,Ukraine,2
Peru,Venezuela (Bolivarian Republic of),9
Peru,Venezuela (Bolivarian Republic of),13
Peru,Viet Nam,1
Peru,Stateless,1
Peru,South Africa,4
Peru,South Africa,1
Philippines,Afghanistan,2
Philippines,Bahrain,0
Philippines,China,6
Philippines,Dem. Rep. of the Congo,1
Philippines,Eritrea,1
Philippines,Ethiopia,1
Philippines,France,0
Philippines,Iran (Islamic Rep. of),26
Philippines,Iran (Islamic Rep. of),25
Philippines,Iraq,6
Philippines,Iraq,23
Philippines,Jordan,3
Philippines,Japan,1
Philippines,Lao People's Dem. Rep.,143
Philippines,Lebanon,1
Philippines,Lebanon,2
Philippines,Liberia,1
Philippines,Liberia,1
Philippines,Sri Lanka,2
Philippines,Sri Lanka,8
Philippines,Myanmar,5
Philippines,Myanmar,2
Philippines,Nigeria,1
Philippines,Pakistan,2
Philippines,Pakistan,1
Philippines,Philippines,139509
Philippines,Palestinian,10
Philippines,Palestinian,18
Philippines,Rwanda,0
Philippines,Rwanda,6
Philippines,Saudi Arabia,1
Philippines,Sudan,1
Philippines,Sudan,1
Philippines,Somalia,1
Philippines,Somalia,4
Philippines,Thailand,1
Philippines,Turkey,1
Philippines,Viet Nam,1
Philippines,Viet Nam,68
Philippines,Viet Nam,3
Philippines,Stateless,1
Philippines,Stateless,3
Palau,Myanmar,0
Papua New Guinea,Afghanistan,1
Papua New Guinea,Indonesia,9689
Papua New Guinea,Sri Lanka,0
Papua New Guinea,Sri Lanka,4
Papua New Guinea,Morocco,1
Papua New Guinea,Morocco,1
Papua New Guinea,Nigeria,0
Papua New Guinea,Viet Nam,3
Poland,Afghanistan,15
Poland,Afghanistan,76
Poland,Angola,2
Poland,Angola,1
Poland,Albania,1
Poland,Albania,1
Poland,Armenia,72
Poland,Armenia,24
Poland,Azerbaijan,10
Poland,Azerbaijan,10
Poland,Burundi,1
Poland,Bangladesh,18
Poland,Bangladesh,2
Poland,Bulgaria,2
Poland,Bosnia and Herzegovina,2
Poland,Belarus,16
Poland,Belarus,177
Poland,Bhutan,1
Poland,Bhutan,1
Poland,China,57
Poland,China,7
Poland,Cote d'Ivoire,1
Poland,Cameroon,36
Poland,Cameroon,8
Poland,Dem. Rep. of the Congo,3
Poland,Dem. Rep. of the Congo,5
Poland,Congo,6
Poland,Congo,15
Poland,Colombia,0
Poland,Comoros,1
Poland,Cuba,6
Poland,Cuba,7
Poland,Djibouti,2
Poland,Algeria,4
Poland,Algeria,2
Poland,Egypt,11
Poland,Eritrea,1
Poland,Eritrea,2
Poland,Ethiopia,1
Poland,Ethiopia,6
Poland,Georgia,586
Poland,Georgia,11
Poland,Ghana,0
Poland,Guinea,8
Poland,Gambia,2
Poland,Guinea-Bissau,1
Poland,Croatia,0
Poland,Haiti,1
Poland,India,17
Poland,India,5
Poland,Iran (Islamic Rep. of),4
Poland,Iran (Islamic Rep. of),11
Poland,Iraq,19
Poland,Iraq,111
Poland,Jordan,1
Poland,Jordan,2
Poland,Kazakhstan,0
Poland,Kazakhstan,8
Poland,Kenya,2
Poland,Kyrgyzstan,22
Poland,Cambodia,10
Poland,Lao People's Dem. Rep.,2
Poland,Lebanon,0
Poland,Lebanon,4
Poland,Liberia,6
Poland,Libya,2
Poland,Libya,1
Poland,Sri Lanka,9
Poland,Sri Lanka,55
Poland,Morocco,3
Poland,Morocco,2
Poland,Rep. of Moldova,2
Poland,Rep. of Moldova,1
Poland,The former Yugoslav Republic of Macedonia,3
Poland,Mali,0
Poland,Myanmar,1
Poland,Mongolia,10
Poland,Mongolia,4
Poland,Nigeria,20
Poland,Nigeria,11
Poland,Nepal,23
Poland,Nepal,7
Poland,Pakistan,27
Poland,Pakistan,20
Poland,Philippines,1
Poland,Philippines,1
Poland,Poland,763
Poland,Palestinian,3
Poland,Palestinian,13
Poland,Romania,0
Poland,Romania,1
Poland,Russian Federation,956
Poland,Russian Federation,14730
Poland,Rwanda,3
Poland,Sudan,8
Poland,Sudan,13
Poland,Senegal,1
Poland,Senegal,5
Poland,Sierra Leone,1
Poland,Sierra Leone,4
Poland,Somalia,5
Poland,Somalia,55
Poland,Serbia and Kosovo (S/RES/1244 (1999)),1
Poland,Serbia and Kosovo (S/RES/1244 (1999)),4
Poland,Syrian Arab Rep.,8
Poland,Syrian Arab Rep.,8
Poland,Togo,2
Poland,Togo,3
Poland,Tajikistan,0
Poland,Turkmenistan,0
Poland,Turkmenistan,5
Poland,Tunisia,3
Poland,Tunisia,1
Poland,Turkey,14
Poland,Turkey,36
Poland,United Rep. of Tanzania,1
Poland,Uganda,3
Poland,Uganda,1
Poland,Ukraine,16
Poland,Ukraine,20
Poland,United States of America,1
Poland,Uzbekistan,23
Poland,Uzbekistan,6
Poland,Viet Nam,23
Poland,Viet Nam,11
Poland,Stateless,20
Poland,Stateless,20
Poland,Yemen,1
Poland,South Africa,0
Poland,Zambia,0
Poland,Zimbabwe,3
Portugal,Afghanistan,1
Portugal,Afghanistan,6
Portugal,Angola,3
Portugal,Angola,4
Portugal,Bosnia and Herzegovina,3
Portugal,Bosnia and Herzegovina,1
Portugal,Belarus,1
Portugal,Belarus,13
Portugal,Brazil,0
Portugal,China,0
Portugal,Cote d'Ivoire,1
Portugal,Cote d'Ivoire,6
Portugal,Cameroon,0
Portugal,Cameroon,3
Portugal,Dem. Rep. of the Congo,6
Portugal,Dem. Rep. of the Congo,33
Portugal,Colombia,5
Portugal,Colombia,63
Portugal,Comoros,18
Portugal,Cuba,0
Portugal,Cuba,19
Portugal,Algeria,1
Portugal,Egypt,1
Portugal,Eritrea,2
Portugal,Eritrea,21
Portugal,Ethiopia,3
Portugal,Georgia,0
Portugal,Georgia,2
Portugal,Ghana,1
Portugal,Ghana,1
Portugal,Guinea,8
Portugal,Guinea,21
Portugal,Gambia,0
Portugal,Gambia,1
Portugal,Guinea-Bissau,7
Portugal,Guinea-Bissau,6
Portugal,Honduras,0
Portugal,Croatia,1
Portugal,Indonesia,1
Portugal,India,0
Portugal,India,4
Portugal,Iran (Islamic Rep. of),5
Portugal,Iran (Islamic Rep. of),6
Portugal,Iraq,6
Portugal,Kazakhstan,4
Portugal,Kenya,1
Portugal,Liberia,1
Portugal,Liberia,3
Portugal,Sri Lanka,5
Portugal,Sri Lanka,18
Portugal,The former Yugoslav Republic of Macedonia,2
Portugal,Myanmar,4
Portugal,Mongolia,6
Portugal,Mauritania,1
Portugal,Mauritania,2
Portugal,Nigeria,1
Portugal,Nigeria,6
Portugal,Nepal,1
Portugal,Pakistan,3
Portugal,Pakistan,2
Portugal,Peru,2
Portugal,Portugal,31
Portugal,Palestinian,0
Portugal,Palestinian,2
Portugal,Romania,1
Portugal,Russian Federation,4
Portugal,Russian Federation,7
Portugal,Rwanda,0
Portugal,Rwanda,2
Portugal,Sudan,1
Portugal,Sudan,2
Portugal,Senegal,0
Portugal,Senegal,2
Portugal,Sierra Leone,3
Portugal,Sierra Leone,20
Portugal,Somalia,2
Portugal,Somalia,24
Portugal,Serbia and Kosovo (S/RES/1244 (1999)),2
Portugal,Sao Tome and Principe,1
Portugal,Togo,0
Portugal,Togo,1
Portugal,Tajikistan,1
Portugal,Turkey,2
Portugal,Uzbekistan,3
Portugal,Various/Unknown,24
Portugal,Yemen,1
Portugal,Zimbabwe,0
Portugal,Zimbabwe,5
Paraguay,Bolivia (Plurinational State of),1
Paraguay,Brazil,0
Paraguay,Congo,1
Paraguay,Colombia,1
Paraguay,Colombia,31
Paraguay,Cuba,2
Paraguay,Cuba,52
Paraguay,Germany,1
Paraguay,Iran (Islamic Rep. of),1
Paraguay,Iraq,6
Paraguay,Philippines,2
Paraguay,Russian Federation,8
Paraguay,Sierra Leone,1
Paraguay,Sweden,1
Paraguay,Venezuela (Bolivarian Republic of),1
Paraguay,Viet Nam,6
Qatar,Iraq,15
Qatar,Iraq,38
Qatar,Sri Lanka,1
Qatar,Pakistan,0
Qatar,Qatar,1200
Qatar,Sudan,0
Qatar,Somalia,0
Qatar,Somalia,5
Qatar,Syrian Arab Rep.,8
Romania,Afghanistan,28
Romania,Afghanistan,75
Romania,Angola,2
Romania,Albania,2
Romania,Armenia,3
Romania,Azerbaijan,0
Romania,Bangladesh,15
Romania,Bangladesh,1
Romania,Bosnia and Herzegovina,1
Romania,Belarus,0
Romania,Belarus,1
Romania,Chile,0
Romania,China,66
Romania,China,4
Romania,Cote d'Ivoire,1
Romania,Cote d'Ivoire,3
Romania,Cameroon,29
Romania,Cameroon,13
Romania,Dem. Rep. of the Congo,15
Romania,Dem. Rep. of the Congo,6
Romania,Congo,5
Romania,Congo,36
Romania,Colombia,0
Romania,Cuba,3
Romania,Cuba,1
Romania,Djibouti,1
Romania,Algeria,3
Romania,Algeria,2
Romania,Ecuador,2
Romania,Ecuador,3
Romania,Egypt,6
Romania,Egypt,10
Romania,Eritrea,0
Romania,Eritrea,3
Romania,Ethiopia,0
Romania,Ethiopia,6
Romania,Georgia,5
Romania,Georgia,3
Romania,Ghana,0
Romania,Guinea,2
Romania,Guinea,6
Romania,Gambia,0
Romania,India,11
Romania,Iran (Islamic Rep. of),25
Romania,Iran (Islamic Rep. of),47
Romania,Iraq,9
Romania,Iraq,483
Romania,Israel,1
Romania,Israel,1
Romania,Jordan,2
Romania,Jordan,8
Romania,Kenya,2
Romania,Lebanon,2
Romania,Lebanon,7
Romania,Liberia,4
Romania,Sri Lanka,1
Romania,Sri Lanka,3
Romania,Morocco,10
Romania,Morocco,1
Romania,Rep. of Moldova,17
Romania,Rep. of Moldova,9
Romania,The former Yugoslav Republic of Macedonia,1
Romania,Myanmar,0
Romania,Myanmar,44
Romania,Mongolia,1
Romania,Mauritania,1
Romania,Nigeria,13
Romania,Nigeria,5
Romania,Pakistan,26
Romania,Pakistan,6
Romania,Peru,0
Romania,Philippines,0
Romania,Palestinian,9
Romania,Palestinian,21
Romania,Romania,321
Romania,Russian Federation,1
Romania,Russian Federation,3
Romania,Rwanda,2
Romania,Sudan,5
Romania,Sudan,12
Romania,Senegal,4
Romania,Senegal,3
Romania,Sierra Leone,4
Romania,Somalia,10
Romania,Somalia,89
Romania,Serbia and Kosovo (S/RES/1244 (1999)),2
Romania,Serbia and Kosovo (S/RES/1244 (1999)),20
Romania,Syrian Arab Rep.,13
Romania,Syrian Arab Rep.,21
Romania,Chad,1
Romania,Tunisia,2
Romania,Tunisia,2
Romania,Turkey,25
Romania,Turkey,40
Romania,Ukraine,3
Romania,United States of America,0
Romania,Uzbekistan,2
Romania,Venezuela (Bolivarian Republic of),1
Romania,Viet Nam,0
Romania,Stateless,5
Romania,Stateless,3
Romania,Yemen,1
Romania,South Africa,1
Romania,Zimbabwe,2
Russian Federation,Afghanistan,597
Russian Federation,Afghanistan,1953
Russian Federation,Afghanistan,38
Russian Federation,Angola,4
Russian Federation,Angola,18
Russian Federation,Armenia,6
Russian Federation,Azerbaijan,6
Russian Federation,Azerbaijan,17
Russian Federation,Burundi,0
Russian Federation,Bangladesh,2
Russian Federation,Bangladesh,3
Russian Federation,Belarus,4
Russian Federation,Belarus,1
Russian Federation,China,2
Russian Federation,China,5
Russian Federation,Dem. Rep. of the Congo,5
Russian Federation,Dem. Rep. of the Congo,14
Russian Federation,Congo,5
Russian Federation,Congo,8
Russian Federation,Congo,1
Russian Federation,Cuba,6
Russian Federation,Cuba,6
Russian Federation,Egypt,9
Russian Federation,Egypt,9
Russian Federation,Eritrea,2
Russian Federation,Eritrea,11
Russian Federation,Estonia,0
Russian Federation,Ethiopia,3
Russian Federation,Ethiopia,11
Russian Federation,Georgia,534
Russian Federation,Georgia,2478
Russian Federation,Ghana,1
Russian Federation,Guinea,3
Russian Federation,Guinea,2
Russian Federation,India,1
Russian Federation,India,4
Russian Federation,Iran (Islamic Rep. of),4
Russian Federation,Iran (Islamic Rep. of),13
Russian Federation,Iraq,8
Russian Federation,Iraq,82
Russian Federation,Iraq,1
Russian Federation,Israel,0
Russian Federation,Kazakhstan,4
Russian Federation,Kazakhstan,3
Russian Federation,Kyrgyzstan,96
Russian Federation,Kyrgyzstan,8
Russian Federation,Cambodia,8
Russian Federation,Cambodia,2
Russian Federation,Kuwait,1
Russian Federation,Lebanon,1
Russian Federation,Lebanon,3
Russian Federation,Liberia,0
Russian Federation,Liberia,5
Russian Federation,Liberia,1
Russian Federation,Sri Lanka,2
Russian Federation,Sri Lanka,4
Russian Federation,Lithuania,0
Russian Federation,Latvia,1
Russian Federation,Latvia,2
Russian Federation,Rep. of Moldova,1
Russian Federation,Rep. of Moldova,4
Russian Federation,Mozambique,1
Russian Federation,Nigeria,1
Russian Federation,Pakistan,3
Russian Federation,Pakistan,3
Russian Federation,Dem. People's Rep. of Korea,18
Russian Federation,Dem. People's Rep. of Korea,14
Russian Federation,Portugal,0
Russian Federation,Portugal,1
Russian Federation,Palestinian,7
Russian Federation,Palestinian,18
Russian Federation,Russian Federation,75371
Russian Federation,Russian Federation,758
Russian Federation,Russian Federation,50000
Russian Federation,Rwanda,2
Russian Federation,Rwanda,3
Russian Federation,Sudan,4
Russian Federation,Sudan,9
Russian Federation,Somalia,12
Russian Federation,Somalia,20
Russian Federation,Serbia and Kosovo (S/RES/1244 (1999)),6
Russian Federation,Serbia and Kosovo (S/RES/1244 (1999)),1
Russian Federation,Syrian Arab Rep.,3
Russian Federation,Syrian Arab Rep.,5
Russian Federation,Tajikistan,15
Russian Federation,Tajikistan,28
Russian Federation,Turkmenistan,6
Russian Federation,Turkmenistan,9
Russian Federation,Turkey,6
Russian Federation,United Rep. of Tanzania,1
Russian Federation,Uganda,2
Russian Federation,Uganda,1
Russian Federation,Ukraine,6
Russian Federation,Ukraine,15
Russian Federation,United States of America,1
Russian Federation,United States of America,4
Russian Federation,Uzbekistan,53
Russian Federation,Uzbekistan,95
Russian Federation,Viet Nam,1
Russian Federation,Viet Nam,4
Russian Federation,Various/Unknown,2
Russian Federation,Various/Unknown,23
Rwanda,Angola,3
Rwanda,Burundi,27
Rwanda,Burundi,341
Rwanda,Burundi,1
Rwanda,Dem. Rep. of the Congo,257
Rwanda,Dem. Rep. of the Congo,55027
Rwanda,Eritrea,1
Rwanda,Ethiopia,2
Rwanda,Ethiopia,5
Rwanda,Kenya,1
Rwanda,Liberia,0
Rwanda,Sudan,1
Rwanda,Somalia,2
Rwanda,Somalia,8
Rwanda,Chad,7
Rwanda,Uganda,1
Rwanda,Uganda,5
Rwanda,Uganda,1
Saudi Arabia,Afghanistan,1
Saudi Arabia,China,4
Saudi Arabia,China,14
Saudi Arabia,Egypt,4
Saudi Arabia,Eritrea,2
Saudi Arabia,Eritrea,379
Saudi Arabia,Ethiopia,0
Saudi Arabia,Ethiopia,9
Saudi Arabia,Iraq,41
Saudi Arabia,Iraq,39
Saudi Arabia,Liberia,27
Saudi Arabia,Sri Lanka,0
Saudi Arabia,Myanmar,1
Saudi Arabia,Pakistan,0
Saudi Arabia,Palestinian,25
Saudi Arabia,Russian Federation,0
Saudi Arabia,Russian Federation,2
Saudi Arabia,Saudi Arabia,70000
Saudi Arabia,Sudan,8
Saudi Arabia,Sudan,38
Saudi Arabia,Somalia,19
Saudi Arabia,Somalia,20
Saudi Arabia,Syrian Arab Rep.,7
Saudi Arabia,Syrian Arab Rep.,14
Saudi Arabia,Chad,1
Saudi Arabia,Tunisia,6
Saudi Arabia,Uganda,1
Saudi Arabia,Uzbekistan,0
Saudi Arabia,Uzbekistan,7
Sudan,Burundi,0
Sudan,Burundi,2
Sudan,Central African Rep.,0
Sudan,Central African Rep.,3686
Sudan,Central African Rep.,22
Sudan,Cote d'Ivoire,5
Sudan,Cameroon,8
Sudan,Dem. Rep. of the Congo,2
Sudan,Dem. Rep. of the Congo,20980
Sudan,Dem. Rep. of the Congo,1
Sudan,Egypt,0
Sudan,Eritrea,2395
Sudan,Eritrea,103798
Sudan,Ethiopia,3220
Sudan,Ethiopia,9101
Sudan,Guinea,6
Sudan,Kenya,0
Sudan,Kenya,1
Sudan,Liberia,30
Sudan,Mali,1
Sudan,Niger,1
Sudan,Nigeria,16
Sudan,Palestinian,1
Sudan,Rwanda,0
Sudan,Sudan,1624100
Sudan,Sudan,143000
Sudan,Sierra Leone,5
Sudan,Somalia,107
Sudan,Somalia,86
Sudan,Chad,15
Sudan,Chad,39578
Sudan,Togo,1
Sudan,Uganda,1
Sudan,Uganda,952
Sudan,Uganda,44
Sudan,Various/Unknown,232
Sudan,Various/Unknown,124
Sudan,South Africa,0
Sudan,Zimbabwe,0
Senegal,Angola,12
Senegal,Angola,1
Senegal,Burundi,14
Senegal,Burundi,51
Senegal,Benin,4
Senegal,Burkina Faso,1
Senegal,Central African Rep.,16
Senegal,Central African Rep.,3
Senegal,Cote d'Ivoire,238
Senegal,Cote d'Ivoire,58
Senegal,Cote d'Ivoire,3
Senegal,Cameroon,37
Senegal,Cameroon,11
Senegal,Dem. Rep. of the Congo,218
Senegal,Dem. Rep. of the Congo,20
Senegal,Congo,225
Senegal,Congo,19
Senegal,Cuba,1
Senegal,Algeria,10
Senegal,Algeria,9
Senegal,Eritrea,8
Senegal,Ethiopia,5
Senegal,Ethiopia,1
Senegal,Gabon,2
Senegal,Ghana,30
Senegal,Ghana,1
Senegal,Guinea,92
Senegal,Guinea,12
Senegal,Gambia,93
Senegal,Guinea-Bissau,93
Senegal,India,3
Senegal,Liberia,389
Senegal,Liberia,233
Senegal,Sri Lanka,81
Senegal,Mali,1
Senegal,Mauritania,67
Senegal,Mauritania,19937
Senegal,Mauritania,1391
Senegal,Niger,3
Senegal,Nigeria,352
Senegal,Nigeria,7
Senegal,Nepal,2
Senegal,Rwanda,10
Senegal,Rwanda,286
Senegal,Rwanda,1
Senegal,Sudan,8
Senegal,Sierra Leone,14
Senegal,Somalia,11
Senegal,Somalia,3
Senegal,Chad,36
Senegal,Chad,22
Senegal,Chad,3
Senegal,Togo,69
Senegal,Togo,1
Senegal,United Rep. of Tanzania,1
Senegal,Various/Unknown,31
Singapore,China,2
Singapore,Myanmar,5
Sierra Leone,Cote d'Ivoire,45
Sierra Leone,Cote d'Ivoire,16
Sierra Leone,Ghana,1
Sierra Leone,Guinea,1
Sierra Leone,Equatorial Guinea,3
Sierra Leone,Iraq,1
Sierra Leone,Liberia,2
Sierra Leone,Liberia,8341
Sierra Leone,Liberia,38
Sierra Leone,Mali,6
Sierra Leone,Mauritania,1
Sierra Leone,Nigeria,142
Sierra Leone,Rwanda,1
Sierra Leone,Sudan,11
Sierra Leone,Somalia,0
Sierra Leone,Chad,1
Sierra Leone,Viet Nam,1
El Salvador,Bangladesh,0
El Salvador,Colombia,0
El Salvador,Colombia,3
El Salvador,Cuba,0
El Salvador,Eritrea,0
El Salvador,Ethiopia,0
El Salvador,Guatemala,0
El Salvador,Honduras,18
El Salvador,Honduras,7
El Salvador,Iran (Islamic Rep. of),0
El Salvador,Iran (Islamic Rep. of),1
El Salvador,Nigeria,0
El Salvador,Nicaragua,27
El Salvador,Nepal,0
El Salvador,Somalia,0
Somalia,Bangladesh,4
Somalia,Dem. Rep. of the Congo,3
Somalia,Dem. Rep. of the Congo,4
Somalia,Eritrea,25
Somalia,Eritrea,37
Somalia,Ethiopia,24054
Somalia,Ethiopia,1882
Somalia,Kenya,2
Somalia,Sudan,2
Somalia,Somalia,1463780
Somalia,United Rep. of Tanzania,10
Somalia,Uganda,2
Somalia,Various/Unknown,7
Somalia,Various/Unknown,1
Somalia,Yemen,10
Somalia,Yemen,5
Serbia and Kosovo (S/RES/1244 (1999)),Afghanistan,100
Serbia and Kosovo (S/RES/1244 (1999)),Albania,2
Serbia and Kosovo (S/RES/1244 (1999)),Bangladesh,0
Serbia and Kosovo (S/RES/1244 (1999)),Bosnia and Herzegovina,2
Serbia and Kosovo (S/RES/1244 (1999)),Bosnia and Herzegovina,21047
Serbia and Kosovo (S/RES/1244 (1999)),Cote d'Ivoire,2
Serbia and Kosovo (S/RES/1244 (1999)),Cameroon,0
Serbia and Kosovo (S/RES/1244 (1999)),Cameroon,2
Serbia and Kosovo (S/RES/1244 (1999)),Dem. Rep. of the Congo,8
Serbia and Kosovo (S/RES/1244 (1999)),Congo,0
Serbia and Kosovo (S/RES/1244 (1999)),Comoros,0
Serbia and Kosovo (S/RES/1244 (1999)),Cuba,1
Serbia and Kosovo (S/RES/1244 (1999)),Cuba,1
Serbia and Kosovo (S/RES/1244 (1999)),Czech Rep.,0
Serbia and Kosovo (S/RES/1244 (1999)),Germany,0
Serbia and Kosovo (S/RES/1244 (1999)),Algeria,0
Serbia and Kosovo (S/RES/1244 (1999)),Ecuador,1
Serbia and Kosovo (S/RES/1244 (1999)),Ethiopia,1
Serbia and Kosovo (S/RES/1244 (1999)),Georgia,2
Serbia and Kosovo (S/RES/1244 (1999)),Guinea,0
Serbia and Kosovo (S/RES/1244 (1999)),Croatia,1
Serbia and Kosovo (S/RES/1244 (1999)),Croatia,52483
Serbia and Kosovo (S/RES/1244 (1999)),Croatia,65
Serbia and Kosovo (S/RES/1244 (1999)),Iran (Islamic Rep. of),6
Serbia and Kosovo (S/RES/1244 (1999)),Iraq,22
Serbia and Kosovo (S/RES/1244 (1999)),Iraq,32
Serbia and Kosovo (S/RES/1244 (1999)),Morocco,1
Serbia and Kosovo (S/RES/1244 (1999)),The former Yugoslav Republic of Macedonia,37
Serbia and Kosovo (S/RES/1244 (1999)),Mongolia,0
Serbia and Kosovo (S/RES/1244 (1999)),Nigeria,1
Serbia and Kosovo (S/RES/1244 (1999)),Netherlands,0
Serbia and Kosovo (S/RES/1244 (1999)),Pakistan,4
Serbia and Kosovo (S/RES/1244 (1999)),Palestinian,33
Serbia and Kosovo (S/RES/1244 (1999)),Russian Federation,0
Serbia and Kosovo (S/RES/1244 (1999)),Sudan,3
Serbia and Kosovo (S/RES/1244 (1999)),Somalia,18
Serbia and Kosovo (S/RES/1244 (1999)),Somalia,1
Serbia and Kosovo (S/RES/1244 (1999)),Serbia and Kosovo (S/RES/1244 (1999)),0
Serbia and Kosovo (S/RES/1244 (1999)),Serbia and Kosovo (S/RES/1244 (1999)),228442
Serbia and Kosovo (S/RES/1244 (1999)),Serbia and Kosovo (S/RES/1244 (1999)),1803
Serbia and Kosovo (S/RES/1244 (1999)),Serbia and Kosovo (S/RES/1244 (1999)),8500
Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Rep.,0
Serbia and Kosovo (S/RES/1244 (1999)),Togo,0
Serbia and Kosovo (S/RES/1244 (1999)),Tunisia,1
Serbia and Kosovo (S/RES/1244 (1999)),Turkey,0
Serbia and Kosovo (S/RES/1244 (1999)),Turkey,4
Serbia and Kosovo (S/RES/1244 (1999)),Uzbekistan,1
Serbia and Kosovo (S/RES/1244 (1999)),Stateless,0
Serbia and Kosovo (S/RES/1244 (1999)),Yemen,0
Suriname,Guinea,1
Suriname,Haiti,2
Suriname,Indonesia,1
Suriname,Liberia,2
Suriname,Sierra Leone,1
Suriname,United Rep. of Tanzania,1
Slovakia,Afghanistan,0
Slovakia,Afghanistan,135
Slovakia,Angola,0
Slovakia,Angola,1
Slovakia,Armenia,0
Slovakia,Armenia,10
Slovakia,Azerbaijan,0
Slovakia,Burundi,1
Slovakia,Benin,1
Slovakia,Bangladesh,0
Slovakia,Bangladesh,1
Slovakia,Bosnia and Herzegovina,1
Slovakia,Belarus,0
Slovakia,China,0
Slovakia,China,3
Slovakia,Cote d'Ivoire,3
Slovakia,Cameroon,0
Slovakia,Cameroon,3
Slovakia,Dem. Rep. of the Congo,0
Slovakia,Dem. Rep. of the Congo,8
Slovakia,Congo,0
Slovakia,Congo,7
Slovakia,Colombia,0
Slovakia,Cuba,0
Slovakia,Cuba,21
Slovakia,Algeria,0
Slovakia,Algeria,2
Slovakia,Egypt,0
Slovakia,Egypt,2
Slovakia,Georgia,0
Slovakia,Guinea,0
Slovakia,India,0
Slovakia,Iran (Islamic Rep. of),0
Slovakia,Iran (Islamic Rep. of),31
Slovakia,Iraq,0
Slovakia,Iraq,92
Slovakia,Kuwait,1
Slovakia,Libya,1
Slovakia,Sri Lanka,0
Slovakia,Morocco,0
Slovakia,Rep. of Moldova,0
Slovakia,The former Yugoslav Republic of Macedonia,0
Slovakia,Niger,0
Slovakia,Nigeria,0
Slovakia,Nigeria,1
Slovakia,Pakistan,0
Slovakia,Pakistan,5
Slovakia,Palestinian,0
Slovakia,Palestinian,8
Slovakia,Romania,0
Slovakia,Russian Federation,0
Slovakia,Russian Federation,14
Slovakia,Sudan,1
Slovakia,Senegal,1
Slovakia,Somalia,0
Slovakia,Somalia,37
Slovakia,Serbia and Kosovo (S/RES/1244 (1999)),0
Slovakia,Serbia and Kosovo (S/RES/1244 (1999)),15
Slovakia,Slovakia,911
Slovakia,Syrian Arab Rep.,0
Slovakia,Syrian Arab Rep.,22
